ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,L1_CLOUD_HEIGHT,L1_CLOUD_COVER,L2_CLOUD_HEIGHT,L2_CLOUD_COVER,L3_CLOUD_HEIGHT,L3_CLOUD_COVER,L4_CLOUD_HEIGHT,L4_CLOUD_COVER,DEW_POINT,MAX_WIND_SPEED,PRECIPITATION,PRECIPITATION_TYPE,PRESSURE_SEA_LEVEL,PRESSURE_STATION,VISIBILITY,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,DIFFUSE_RADIATION,GLOBAL_RADIATION,SUNSHINE_DURATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
9776,20.9,44,7,11630,6,12210,7,,,,,8.3,7.1,0.0,0,1018.3,986.7,54520,-1,3.6,40,23.8,101.0,1.0,65.47,24.53,95.7,2022-08-12 07:00:00+00:00,41823.04
9777,23.7,38,5,11900,5,,,,,,,8.5,6.7,0.0,0,1018.0,986.7,45560,-1,2.9,30,27.8,159.2,1.0,56.02,33.98,108.31,2022-08-12 08:00:00+00:00,63434.99
9778,26.1,31,4,12210,4,,,,,,,7.7,7.0,0.0,0,1017.9,986.9,51880,-1,4.1,30,27.8,209.2,1.0,47.31,42.69,123.13,2022-08-12 09:00:00+00:00,81371.18
9779,29.1,23,0,,,,,,,,,6.2,9.6,0.0,0,1017.3,986.6,48440,-1,4.4,60,26.2,259.2,1.0,40.14,49.86,141.44,2022-08-12 10:00:00+00:00,94576.92
9780,30.1,21,0,,,,,,,,,5.1,9.3,0.0,0,1016.5,985.9,52770,-1,3.9,80,23.7,293.4,1.0,35.68,54.32,164.0,2022-08-12 11:00:00+00:00,101125.85
9781,30.5,20,0,,,,,,,,,4.8,9.5,0.0,0,1016.2,985.6,65450,-1,4.4,70,24.3,307.1,1.0,35.11,54.89,189.14,2022-08-12 12:00:00+00:00,103592.71
9782,30.0,20,0,,,,,,,,,4.9,10.6,0.0,0,1015.5,984.9,46600,-1,4.9,70,24.9,305.3,1.0,38.61,51.39,212.71,2022-08-12 13:00:00+00:00,95930.95
9783,31.2,19,0,,,,,,,,,4.5,9.7,0.0,0,1015.2,984.7,52750,-1,4.7,70,24.3,283.3,1.0,45.17,44.83,232.17,2022-08-12 14:00:00+00:00,83182.62
9784,30.9,19,0,,,,,,,,,4.7,8.9,0.0,0,1014.8,984.3,53970,-1,3.8,80,23.5,244.6,1.0,53.57,36.43,247.79,2022-08-12 15:00:00+00:00,66523.76
9785,30.9,19,0,,,,,,,,,4.4,10.2,0.0,0,1014.5,984.0,50650,-1,3.9,80,23.0,192.0,1.0,62.9,27.1,260.88,2022-08-12 16:00:00+00:00,45637.53
9786,29.5,21,0,,,,,,,,,4.7,9.1,0.0,0,1014.4,983.8,69000,-1,4.5,70,20.1,134.0,1.0,72.55,17.45,272.57,2022-08-12 17:00:00+00:00,23784.61
9787,28.4,23,0,,,,,,,,,5.0,10.1,0.0,0,1014.6,983.9,61700,-1,4.0,90,15.6,72.4,1.0,82.09,7.91,283.73,2022-08-12 18:00:00+00:00,6417.43
9788,26.1,26,0,,,,,,,,,5.2,7.2,0.0,0,1015.2,984.2,59710,-1,3.0,100,7.8,19.6,0.88,91.34,-1.34,295.01,2022-08-12 19:00:00+00:00,1583.06
9789,24.8,28,0,,,,,,,,,5.3,6.1,0.0,0,1015.6,984.5,62900,-1,2.9,100,0.4,0.4,0.0,99.66,-9.66,306.96,2022-08-12 20:00:00+00:00,1.73
9790,23.3,31,0,,,,,,,,,5.2,5.5,0.0,0,1016.0,984.7,75000,-1,2.4,100,0.0,0.0,0.0,106.7,-16.7,319.99,2022-08-12 21:00:00+00:00,0.0
9791,21.8,35,0,,,,,,,,,5.5,5.1,0.0,0,1016.1,984.7,68700,-1,1.8,100,0.0,0.0,0.0,111.98,-21.98,334.32,2022-08-12 22:00:00+00:00,0.0
9792,20.1,39,0,,,,,,,,,5.8,4.1,0.0,0,1016.4,984.8,70930,-1,2.2,40,0.0,0.0,0.0,114.98,-24.98,349.8,2022-08-12 23:00:00+00:00,0.0
9793,19.1,43,0,,,,,,,,,6.2,3.7,0.0,0,1016.5,984.8,67080,-1,2.4,30,0.0,0.0,0.0,115.36,-25.36,5.83,2022-08-13 00:00:00+00:00,0.0
9794,17.5,47,0,,,,,,,,,6.1,6.0,0.0,0,1016.6,984.7,58020,-1,3.5,30,0.0,0.0,0.0,113.08,-23.08,21.55,2022-08-13 01:00:00+00:00,0.0
9795,18.6,46,0,,,,,,,,,6.6,6.1,0.0,0,1016.6,984.8,65040,-1,4.0,30,0.0,0.0,0.0,108.4,-18.4,36.24,2022-08-13 02:00:00+00:00,0.0
9796,17.8,48,0,,,,,,,,,6.6,6.1,0.0,0,1016.7,984.8,58770,-1,4.3,20,0.0,0.0,0.0,101.81,-11.81,49.64,2022-08-13 03:00:00+00:00,0.0
9797,16.6,52,0,,,,,,,,,6.7,6.7,0.0,0,1016.8,984.8,67540,-1,3.6,30,0.0,0.0,0.0,93.81,-3.81,61.87,2022-08-13 04:00:00+00:00,0.0
9798,16.1,56,0,,,,,,,,,7.2,6.4,0.0,0,1017.1,985.0,74090,-1,3.0,40,2.2,3.1,0.3,84.71,5.29,73.31,2022-08-13 05:00:00+00:00,982.14
9799,17.0,54,0,,,,,,,,,7.5,6.2,0.0,0,1017.0,985.0,65220,-1,3.5,40,10.2,39.1,1.0,75.31,14.69,84.46,2022-08-13 06:00:00+00:00,11837.66
9800,20.0,45,0,,,,,,,,,7.7,5.8,0.0,0,1016.7,985.1,75000,-1,2.6,30,15.3,98.3,1.0,65.67,24.33,95.96,2022-08-13 07:00:00+00:00,41305.92
9801,22.1,40,0,,,,,,,,,7.8,6.1,0.0,0,1016.6,985.2,51910,-1,3.5,30,18.5,159.9,1.0,56.23,33.77,108.59,2022-08-13 08:00:00+00:00,65034.37
9802,25.5,33,0,,,,,,,,,8.1,7.3,0.0,0,1016.0,985.0,60040,-1,3.4,30,20.7,216.0,1.0,47.53,42.47,123.4,2022-08-13 09:00:00+00:00,82878.38
9803,28.8,24,0,,,,,,,,,6.3,8.0,0.0,0,1015.4,984.7,70010,-1,3.7,50,22.3,261.6,1.0,40.4,49.6,141.69,2022-08-13 10:00:00+00:00,95005.91
9804,29.2,23,0,,,,,,,,,5.9,8.4,0.0,0,1015.0,984.3,62180,-1,4.0,100,23.0,294.4,1.0,35.97,54.03,164.17,2022-08-13 11:00:00+00:00,103497.44
9805,30.5,20,0,,,,,,,,,5.0,9.2,0.0,0,1014.4,983.9,59880,-1,4.2,110,23.6,308.3,1.0,35.42,54.58,189.15,2022-08-13 12:00:00+00:00,102492.41
9806,30.4,20,0,,,,,,,,,5.1,9.5,0.0,0,1014.0,983.5,74270,-1,3.9,110,24.5,303.2,1.0,38.91,51.09,212.6,2022-08-13 13:00:00+00:00,94324.44
9807,30.7,20,0,,,,,,,,,5.5,9.6,0.0,0,1013.5,983.0,60670,-1,4.1,80,24.9,279.2,1.0,45.45,44.55,231.99,2022-08-13 14:00:00+00:00,81472.62
9808,31.3,21,0,,,,,,,,,6.3,7.8,0.0,0,1012.9,982.5,47750,-1,3.4,80,23.9,241.9,1.0,53.84,36.16,247.6,2022-08-13 15:00:00+00:00,65029.51
9809,31.1,21,0,,,,,,,,,6.3,6.9,0.0,0,1012.3,981.9,58970,-1,2.8,90,22.2,191.6,1.0,63.15,26.85,260.69,2022-08-13 16:00:00+00:00,45153.69
9810,30.0,22,0,,,,,,,,,6.1,9.5,0.0,0,1011.8,981.3,61160,-1,3.7,80,18.9,133.9,1.0,72.81,17.19,272.39,2022-08-13 17:00:00+00:00,23397.65
9811,28.8,24,0,,,,,,,,,6.2,8.1,0.0,0,1011.9,981.3,63140,-1,3.2,90,14.6,72.2,1.0,82.34,7.66,283.56,2022-08-13 18:00:00+00:00,6114.24
9812,26.5,28,0,,,,,,,,,6.3,5.4,0.0,0,1012.2,981.4,62720,-1,2.5,90,7.0,18.9,0.88,91.61,-1.61,294.86,2022-08-13 19:00:00+00:00,1561.37
9813,23.3,35,0,,,,,,,,,7.2,4.7,0.0,0,1013.0,981.8,39340,-1,2.4,100,0.3,0.4,0.0,99.94,-9.94,306.83,2022-08-13 20:00:00+00:00,7.5
9814,22.4,38,0,,,,,,,,,7.3,4.2,0.0,0,1013.0,981.7,53240,-1,2.2,110,0.0,0.0,0.0,107.0,-17.0,319.89,2022-08-13 21:00:00+00:00,0.0
9815,22.2,38,0,,,,,,,,,7.4,2.2,0.0,0,1013.0,981.7,59470,-1,1.0,170,0.0,0.0,0.0,112.28,-22.28,334.27,2022-08-13 22:00:00+00:00,0.0
9816,21.3,40,0,,,,,,,,,7.3,3.8,0.0,0,1012.4,981.0,59710,-1,1.6,20,0.0,0.0,0.0,115.29,-25.29,349.81,2022-08-13 23:00:00+00:00,0.0
9986,15.4,69,0,,,,,,,,,9.9,2.9,0.0,0,1018.1,986.0,47520,-1,1.6,150,0.0,0.0,0.0,115.44,-25.44,22.69,2022-08-21 01:00:00+00:00,0.0
9987,13.6,77,0,,,,,,,,,9.6,1.9,0.0,0,1018.4,986.0,48570,-1,1.0,90,0.0,0.0,0.0,110.57,-20.57,37.73,2022-08-21 02:00:00+00:00,0.0
9988,13.1,79,0,,,,,,,,,9.5,1.5,0.0,0,1018.1,985.7,41690,-1,1.0,80,0.0,0.0,0.0,103.78,-13.78,51.34,2022-08-21 03:00:00+00:00,0.0
9989,12.5,83,0,,,,,,,,,9.6,2.1,0.0,0,1018.3,985.8,39680,-1,1.4,10,0.0,0.0,0.0,95.62,-5.62,63.72,2022-08-21 04:00:00+00:00,0.0
9990,11.9,85,0,,,,,,,,,9.5,1.9,0.0,0,1018.8,986.2,37260,-1,1.2,360,1.0,1.3,0.0,86.36,3.64,75.26,2022-08-21 05:00:00+00:00,564.67
9991,12.4,83,0,,,,,,,,,9.5,1.0,0.0,0,1018.6,986.1,38220,-1,0.5,40,11.0,27.5,0.95,76.94,13.06,86.53,2022-08-21 06:00:00+00:00,9010.33
9992,15.5,71,4,10440,2,11010,4,,,,,10.2,1.4,0.0,0,1018.2,986.1,38520,-1,0.6,60,20.3,84.8,1.0,67.31,22.69,98.14,2022-08-21 07:00:00+00:00,37040.07
9993,17.4,61,8,10140,8,,,,,,,9.9,2.6,0.0,0,1017.9,986.0,46410,-1,1.2,320,32.6,143.5,1.0,57.96,32.04,110.88,2022-08-21 08:00:00+00:00,58587.67
9994,21.8,48,8,9230,8,,,,,,,10.2,2.8,0.0,0,1017.2,985.8,51620,-1,1.5,290,50.3,201.6,1.0,49.44,40.56,125.74,2022-08-21 09:00:00+00:00,75495.22
9995,22.8,43,8,8580,8,9880,8,,,,,9.4,4.6,0.0,0,1016.9,985.6,48280,-1,2.2,230,75.6,221.9,1.0,42.57,47.43,143.82,2022-08-21 10:00:00+00:00,76934.77
9996,23.2,40,8,8090,8,9450,8,,,,,9.0,5.2,0.0,0,1016.3,985.0,37020,-1,2.3,220,98.6,228.5,1.0,38.42,51.58,165.59,2022-08-21 11:00:00+00:00,73472.06
9997,25.4,36,8,7990,6,8880,8,,,,,9.3,4.3,0.0,0,1015.8,984.8,38740,-1,1.8,320,99.1,252.6,0.98,38.01,51.99,189.4,2022-08-21 12:00:00+00:00,82896.14
9998,26.8,32,8,8960,4,9630,7,10860,8,,,8.8,5.0,0.0,0,1015.2,984.3,51420,-1,1.9,250,62.0,279.9,1.0,41.45,48.55,211.81,2022-08-21 13:00:00+00:00,83796.03
9999,26.2,30,7,8970,7,9660,7,,,,,7.1,5.8,0.0,0,1014.9,984.0,50870,-1,2.3,250,44.4,276.7,1.0,47.86,42.14,230.66,2022-08-21 14:00:00+00:00,74407.16
10000,26.6,30,8,6490,8,8640,8,9480,8,,,7.7,4.3,0.0,0,1014.5,983.6,63980,-1,1.6,310,64.1,207.3,1.0,56.12,33.88,246.1,2022-08-21 15:00:00+00:00,57288.87
10001,26.3,30,8,6460,5,8310,7,9580,8,,,7.2,5.6,0.0,0,1014.2,983.3,57320,-1,1.7,280,62.2,148.0,0.78,65.37,24.63,259.18,2022-08-21 16:00:00+00:00,29426.4
10002,25.3,31,8,6340,7,7160,8,,,,,7.1,4.6,0.0,0,1014.1,983.1,71110,-1,1.8,360,45.9,52.4,0.0,75.0,15.0,270.95,2022-08-21 17:00:00+00:00,17051.68
10003,24.7,34,8,5980,8,8630,8,10800,8,,,7.6,4.8,0.0,0,1014.2,983.1,59240,-1,2.0,360,35.4,48.2,0.38,84.54,5.46,282.21,2022-08-21 18:00:00+00:00,10819.22
10004,23.2,38,8,5360,8,6920,8,,,,,8.3,2.9,0.0,0,1014.5,983.3,51220,-1,1.4,330,6.0,6.6,0.0,93.91,-3.91,293.64,2022-08-21 19:00:00+00:00,929.62
10005,21.7,46,8,4620,8,7390,8,7880,8,,,9.7,7.6,0.0,0,1015.2,983.8,59430,-1,1.9,330,0.0,0.0,0.0,102.34,-12.34,305.8,2022-08-21 20:00:00+00:00,0.0
10006,20.9,49,8,4750,8,6410,8,,,,,9.9,8.7,0.0,0,1015.5,984.0,65040,-1,4.6,30,0.0,0.0,0.0,109.5,-19.5,319.13,2022-08-21 21:00:00+00:00,0.0
10007,19.7,53,8,4590,8,,,,,,,9.7,7.2,0.0,0,1015.6,984.0,57670,-1,3.3,40,0.0,0.0,0.0,114.86,-24.86,333.9,2022-08-21 22:00:00+00:00,0.0
10008,19.0,55,8,4660,8,6470,8,,,,,9.8,5.6,0.0,0,1015.9,984.2,59340,-1,2.9,30,0.0,0.0,0.0,117.89,-27.89,349.95,2022-08-21 23:00:00+00:00,0.0
10009,18.7,56,8,4270,8,6860,8,,,,,9.9,5.0,0.0,0,1015.7,984.0,55280,-1,3.1,30,0.0,0.0,0.0,118.2,-28.2,6.59,2022-08-22 00:00:00+00:00,0.0
10010,17.8,59,8,4330,8,5860,8,,,,,9.7,5.3,0.0,0,1015.6,983.8,45920,-1,3.2,20,0.0,0.0,0.0,115.75,-25.75,22.84,2022-08-22 01:00:00+00:00,0.0
10011,16.7,64,7,4510,7,5730,7,,,,,9.9,4.6,0.0,0,1015.5,983.6,54100,-1,3.1,30,0.0,0.0,0.0,110.85,-20.85,37.93,2022-08-22 02:00:00+00:00,0.0
10012,15.3,69,7,4460,7,,,,,,,9.7,4.6,0.0,0,1015.5,983.4,51000,-1,2.9,40,0.0,0.0,0.0,104.04,-14.04,51.58,2022-08-22 03:00:00+00:00,0.0
10013,14.6,73,0,,,,,,,,,9.8,4.5,0.0,0,1015.2,983.1,52950,-1,2.4,30,0.0,0.0,0.0,95.85,-5.85,63.96,2022-08-22 04:00:00+00:00,0.0
10014,14.7,73,0,,,,,,,,,9.9,4.3,0.0,0,1015.2,983.1,53330,-1,2.7,20,1.0,1.1,0.0,86.57,3.43,75.52,2022-08-22 05:00:00+00:00,519.21
10015,14.7,73,0,,,,,,,,,10.0,3.3,0.0,0,1015.6,983.5,49580,-1,2.0,30,9.8,25.3,0.98,77.15,12.85,86.8,2022-08-22 06:00:00+00:00,8413.79
10016,17.5,62,7,4810,7,,,,,,,10.2,2.3,0.0,0,1015.5,983.7,39340,-1,1.0,50,22.8,89.0,1.0,67.52,22.48,98.42,2022-08-22 07:00:00+00:00,37028.52
10017,19.9,54,7,4870,7,,,,,,,10.3,2.8,0.0,0,1015.3,983.7,47410,-1,1.3,30,61.5,131.5,0.93,58.18,31.82,111.18,2022-08-22 08:00:00+00:00,66759.15
10018,23.2,39,8,4100,4,4970,8,,,,,8.6,3.4,0.0,0,1015.2,984.0,51850,-1,1.7,340,63.0,221.6,1.0,49.69,40.31,126.04,2022-08-22 09:00:00+00:00,79030.56
10019,25.8,36,8,4130,8,,,,,,,9.5,4.2,0.0,0,1014.3,983.4,48850,-1,1.8,260,56.0,268.3,1.0,42.85,47.15,144.1,2022-08-22 10:00:00+00:00,83063.2
10020,26.8,31,8,4270,8,,,,,,,8.4,4.5,0.0,0,1013.7,982.9,58360,-1,1.9,280,119.4,241.8,0.98,38.74,51.26,165.77,2022-08-22 11:00:00+00:00,77386.38
10021,27.4,30,8,2100,5,4100,8,,,,,8.2,5.1,0.0,0,1013.4,982.6,61960,-1,2.0,260,76.0,230.9,0.84,38.35,51.65,189.44,2022-08-22 12:00:00+00:00,46929.03
10022,28.8,27,3,2330,3,2670,3,,,,,8.2,7.0,0.0,0,1012.8,982.2,43820,-1,3.3,250,79.7,303.6,0.94,41.79,48.21,211.72,2022-08-22 13:00:00+00:00,52942.38
10023,28.2,28,4,2380,4,,,,,,,7.8,8.0,0.0,0,1012.6,981.9,65950,-1,2.8,230,76.0,145.4,0.38,48.18,41.82,230.5,2022-08-22 14:00:00+00:00,32382.78
10024,29.8,24,4,2570,2,4080,4,,,,,7.0,7.6,0.0,0,1012.0,981.5,50140,-1,2.6,260,63.4,181.7,0.68,56.43,33.57,245.92,2022-08-22 15:00:00+00:00,49652.24
10025,28.0,27,5,3010,5,,,,,,,7.4,7.4,0.0,0,1011.9,981.2,75000,-1,3.8,240,56.8,163.3,0.87,65.66,24.34,259.0,2022-08-22 16:00:00+00:00,38039.76
10026,28.6,28,6,3120,2,4220,4,8610,6,,,8.2,6.0,0.0,0,1011.9,981.3,75000,-1,2.8,240,36.5,49.7,0.12,75.29,14.71,270.77,2022-08-22 17:00:00+00:00,9407.9
10027,27.2,29,7,3110,1,4160,3,8030,7,,,7.6,5.2,0.0,0,1011.9,981.2,51720,-1,2.6,260,25.5,50.4,0.72,84.83,5.17,282.04,2022-08-22 18:00:00+00:00,5462.57
10028,24.8,35,7,7760,7,,,,,,,8.5,4.2,0.0,0,1012.7,981.7,53470,-1,1.7,320,4.6,7.4,0.25,94.22,-4.22,293.49,2022-08-22 19:00:00+00:00,616.65
10029,22.1,42,4,7200,2,7700,4,,,,,8.6,2.7,0.0,0,1013.5,982.2,46910,-1,1.4,80,0.0,0.0,0.0,102.65,-12.65,305.66,2022-08-22 20:00:00+00:00,0.0
10030,21.6,46,0,,,,,,,,,9.4,4.4,0.0,0,1013.8,982.4,59120,-1,2.1,230,0.0,0.0,0.0,109.83,-19.83,319.04,2022-08-22 21:00:00+00:00,0.0
10031,20.5,51,0,,,,,,,,,9.9,3.1,0.0,0,1014.1,982.6,54370,-1,1.7,220,0.0,0.0,0.0,115.21,-25.21,333.86,2022-08-22 22:00:00+00:00,0.0
10032,19.7,55,0,,,,,,,,,10.4,3.4,0.0,0,1014.4,982.8,63160,-1,1.7,230,0.0,0.0,0.0,118.23,-28.23,349.97,2022-08-22 23:00:00+00:00,0.0
10033,17.8,65,0,,,,,,,,,11.0,3.1,0.0,0,1014.8,983.0,56110,-1,1.7,210,0.0,0.0,0.0,118.53,-28.53,6.69,2022-08-23 00:00:00+00:00,0.0
10034,16.6,67,1,2640,1,,,,,,,10.5,3.2,0.0,0,1014.6,982.7,57230,-1,1.5,200,0.0,0.0,0.0,116.06,-26.06,23.01,2022-08-23 01:00:00+00:00,0.0
10035,15.9,74,0,,,,,,,,,11.2,2.1,0.0,0,1015.0,983.0,52630,-1,1.4,220,0.0,0.0,0.0,111.13,-21.13,38.14,2022-08-23 02:00:00+00:00,0.0
10036,15.3,75,0,,,,,,,,,11.0,1.2,0.0,0,1015.3,983.2,47450,-1,0.8,220,0.0,0.0,0.0,104.29,-14.29,51.81,2022-08-23 03:00:00+00:00,0.0
10037,15.2,76,0,,,,,,,,,10.9,1.5,0.0,0,1015.5,983.4,54920,-1,1.0,170,0.0,0.0,0.0,96.09,-6.09,64.22,2022-08-23 04:00:00+00:00,0.0
10038,14.5,78,0,,,,,,,,,10.8,1.6,0.0,0,1016.3,984.1,46410,-1,1.1,320,0.8,1.0,0.0,86.78,3.22,75.79,2022-08-23 05:00:00+00:00,513.53
10039,14.6,78,0,,,,,,,,,10.9,1.5,0.0,0,1016.8,984.6,53140,-1,0.7,260,10.4,24.9,0.9,77.36,12.64,87.07,2022-08-23 06:00:00+00:00,8362.28
10040,17.7,68,0,,,,,,,,,11.7,1.8,0.0,0,1016.7,984.9,50920,-1,0.8,170,18.5,79.7,1.0,67.74,22.26,98.71,2022-08-23 07:00:00+00:00,33389.79
10041,20.6,56,0,,,,,,,,,11.4,2.0,0.0,0,1016.6,985.1,64530,-1,1.0,200,21.4,141.9,1.0,58.41,31.59,111.48,2022-08-23 08:00:00+00:00,52089.57
10042,23.6,48,3,10310,2,11400,3,,,,,12.0,3.0,0.0,0,1016.6,985.4,46480,-1,1.4,230,23.8,196.9,1.0,49.94,40.06,126.35,2022-08-23 09:00:00+00:00,73437.3
10043,25.3,42,7,10310,1,10920,7,11430,7,,,11.6,4.3,0.0,0,1016.2,985.2,55240,-1,1.8,250,25.8,242.5,1.0,43.14,46.86,144.37,2022-08-23 10:00:00+00:00,82509.37
10044,27.8,37,0,,,,,,,,,11.7,6.8,0.0,0,1015.8,985.0,64240,-1,3.0,230,26.9,273.8,1.0,39.06,50.94,165.96,2022-08-23 11:00:00+00:00,86497.09
10045,30.6,30,4,11470,4,,,,,,,11.3,6.6,0.0,0,1015.1,984.6,59900,-1,3.4,250,32.0,270.2,0.95,38.69,51.31,189.48,2022-08-23 12:00:00+00:00,90617.43
10046,28.9,30,4,10870,4,,,,,,,9.7,8.6,0.0,0,1015.1,984.4,69130,-1,4.4,230,41.6,281.8,0.95,42.12,47.88,211.63,2022-08-23 13:00:00+00:00,81241.04
10047,31.1,28,6,2250,5,2640,6,,,,,10.4,9.4,0.0,0,1014.8,984.4,74070,-1,4.5,240,53.0,273.1,0.98,48.51,41.49,230.35,2022-08-23 14:00:00+00:00,48101.92
10048,30.3,29,0,,,,,,,,,10.4,8.0,0.0,0,1014.7,984.2,69460,-1,4.0,230,45.2,244.6,1.0,56.74,33.26,245.73,2022-08-23 15:00:00+00:00,64503.4
10049,28.9,30,1,11280,1,,,,,,,9.8,8.1,0.0,0,1014.7,984.1,61550,-1,3.6,230,32.8,157.5,0.82,65.96,24.04,258.81,2022-08-23 16:00:00+00:00,39592.66
10050,29.9,31,3,11150,3,11750,3,,,,,10.8,6.2,0.0,0,1014.6,984.1,67390,-1,3.1,220,25.4,102.1,0.9,75.59,14.41,270.59,2022-08-23 17:00:00+00:00,15199.42
10051,27.9,35,8,10550,6,11250,8,,,,,11.2,5.8,0.0,0,1015.0,984.3,73250,-1,3.1,260,19.2,48.0,1.0,85.12,4.88,281.87,2022-08-23 18:00:00+00:00,5596.32
10052,25.9,40,7,10930,7,11440,7,,,,,11.3,5.0,0.0,0,1015.9,984.9,58250,-1,2.2,260,4.5,6.0,0.13,94.53,-4.53,293.33,2022-08-23 19:00:00+00:00,646.32
10053,23.6,47,8,9940,8,10750,8,,,,,11.6,1.9,0.0,0,1016.6,985.4,58240,-1,1.1,170,0.0,0.0,0.0,102.97,-12.97,305.53,2022-08-23 20:00:00+00:00,0.0
10054,22.0,52,6,9760,6,,,,,,,11.8,2.2,0.0,0,1017.1,985.7,63340,-1,1.2,170,0.0,0.0,0.0,110.16,-20.16,318.94,2022-08-23 21:00:00+00:00,0.0
10055,21.1,56,8,9360,4,10140,7,11160,8,,,12.1,2.1,0.0,0,1017.3,985.8,58420,-1,1.1,160,0.0,0.0,0.0,115.55,-25.55,333.82,2022-08-23 22:00:00+00:00,0.0
10056,20.3,61,8,8720,4,10500,8,11770,8,,,12.5,1.8,0.0,0,1017.5,985.9,62490,-1,0.9,230,0.0,0.0,0.0,118.58,-28.58,350.0,2022-08-23 23:00:00+00:00,0.0
10057,19.9,62,8,8580,5,9130,6,10300,8,,,12.4,1.7,0.0,0,1017.4,985.8,56870,-1,1.1,50,0.0,0.0,0.0,118.86,-28.86,6.79,2022-08-24 00:00:00+00:00,0.0
10058,18.2,68,8,8470,2,9960,8,11610,8,,,12.3,2.9,0.0,0,1017.5,985.7,67640,-1,1.5,40,0.0,0.0,0.0,116.37,-26.37,23.18,2022-08-24 01:00:00+00:00,0.0
10059,18.2,69,8,8820,6,9580,8,,,,,12.3,3.6,0.0,0,1017.6,985.8,68270,-1,2.1,30,0.0,0.0,0.0,111.42,-21.42,38.35,2022-08-24 02:00:00+00:00,0.0
10060,17.7,70,8,7190,8,,,,,,,12.1,3.7,0.0,0,1017.8,985.9,71340,-1,2.7,30,0.0,0.0,0.0,104.55,-14.55,52.05,2022-08-24 03:00:00+00:00,0.0
10061,16.7,74,8,7200,6,8690,8,10470,8,,,12.0,3.3,0.0,0,1017.9,985.9,59890,-1,2.2,40,0.0,0.0,0.0,96.32,-6.32,64.47,2022-08-24 04:00:00+00:00,0.0
10062,16.3,76,8,8460,8,9090,8,9700,8,,,12.2,3.5,0.0,0,1017.9,985.9,57610,-1,2.2,30,0.9,1.2,0.0,86.99,3.01,76.06,2022-08-24 05:00:00+00:00,444.52
10063,16.6,76,7,10250,7,,,,,,,12.3,3.4,0.0,0,1018.2,986.2,46710,-1,2.4,30,9.5,14.6,0.3,77.58,12.42,87.35,2022-08-24 06:00:00+00:00,4641.29
10064,19.0,65,8,10250,8,,,,,,,12.3,2.9,0.0,0,1018.1,986.4,59040,-1,1.8,30,20.7,47.0,0.75,67.95,22.05,99.01,2022-08-24 07:00:00+00:00,23216.73
10065,21.7,55,5,7240,1,10130,5,,,,,12.2,3.7,0.0,0,1018.1,986.6,58520,-1,1.7,40,27.7,137.7,1.0,58.64,31.36,111.78,2022-08-24 08:00:00+00:00,53770.22
10066,25.2,45,3,10550,3,,,,,,,12.4,3.7,0.0,0,1018.0,986.9,38500,-1,1.6,40,30.9,195.6,1.0,50.2,39.8,126.66,2022-08-24 09:00:00+00:00,71224.3
10067,27.6,35,1,10270,1,,,,,,,10.6,3.3,0.0,0,1017.5,986.7,58090,-1,1.7,360,32.6,239.3,1.0,43.43,46.57,144.65,2022-08-24 10:00:00+00:00,81327.59
10068,29.8,27,7,10540,7,,,,,,,8.8,4.1,0.0,0,1016.9,986.3,69630,-1,1.8,290,44.2,258.6,0.98,39.39,50.61,166.15,2022-08-24 11:00:00+00:00,57218.88
10069,32.6,23,5,10060,5,,,,,,,8.8,4.2,0.0,0,1016.2,985.9,72120,-1,1.5,210,51.9,271.9,0.98,39.04,50.96,189.52,2022-08-24 12:00:00+00:00,85226.62
10070,32.5,23,6,2650,6,,,,,,,8.7,5.2,0.0,0,1015.9,985.6,42780,-1,2.0,190,72.6,286.6,0.93,42.47,47.53,211.55,2022-08-24 13:00:00+00:00,75670.37
10071,31.4,23,5,2860,5,9960,5,,,,,7.6,4.7,0.0,0,1015.7,985.3,53750,-1,2.1,60,68.9,195.9,0.65,48.83,41.17,230.19,2022-08-24 14:00:00+00:00,71189.5
10072,32.4,21,6,2900,6,,,,,,,7.5,7.3,0.0,0,1015.3,985.0,61470,-1,2.5,70,61.3,201.6,0.83,57.05,32.95,245.55,2022-08-24 15:00:00+00:00,48610.84
10073,32.1,21,0,,,,,,,,,7.0,8.5,0.0,0,1015.1,984.7,60570,-1,3.0,80,34.1,125.7,0.78,66.26,23.74,258.62,2022-08-24 16:00:00+00:00,35199.62
10074,31.3,22,0,,,,,,,,,7.4,6.9,0.0,0,1015.2,984.8,42840,-1,2.7,100,24.2,108.6,1.0,75.89,14.11,270.4,2022-08-24 17:00:00+00:00,16361.63
10075,29.6,26,0,,,,,,,,,7.8,6.7,0.0,0,1015.7,985.1,51660,-1,2.8,100,14.9,48.2,0.98,85.42,4.58,281.7,2022-08-24 18:00:00+00:00,4561.31
10076,27.4,29,0,,,,,,,,,7.9,7.1,0.0,0,1016.4,985.5,68950,-1,3.1,110,3.2,5.8,0.28,94.84,-4.84,293.18,2022-08-24 19:00:00+00:00,683.93
